subject_iri,relation,object_iri,subject_label,object_label
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/taste_disorders,"rheumatoid arthritis","Taste Disorders"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,hasSymptom,http://healthcarekg.org/ontology/vocal_cord_paralysis,"systemic lupus erythematosus","Vocal Cord Paralysis"
http://healthcarekg.org/ontology/vascular_cancer,hasSymptom,http://healthcarekg.org/ontology/abdominal_pain,"vascular cancer","Abdominal Pain"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,hasSymptom,http://healthcarekg.org/ontology/cerebrospinal_fluid_otorrhea,"peripheral nervous system neoplasm","Cerebrospinal Fluid Otorrhea"
http://healthcarekg.org/ontology/metabolic_syndrome_x,hasSymptom,http://healthcarekg.org/ontology/weight_gain,"metabolic syndrome X","Weight Gain"
http://healthcarekg.org/ontology/hematologic_cancer,treatedBy,http://healthcarekg.org/ontology/bexarotene,"hematologic cancer","Bexarotene"
http://healthcarekg.org/ontology/glaucoma,hasSymptom,http://healthcarekg.org/ontology/edema,"glaucoma","Edema"
http://healthcarekg.org/ontology/ulcerative_colitis,treatedBy,http://healthcarekg.org/ontology/prednisolone,"ulcerative colitis","Prednisolone"
http://healthcarekg.org/ontology/paget_s_disease_of_bone,hasSymptom,http://healthcarekg.org/ontology/tetany,"Paget's disease of bone","Tetany"
http://healthcarekg.org/ontology/stomach_cancer,hasSymptom,http://healthcarekg.org/ontology/heartburn,"stomach cancer","Heartburn"
http://healthcarekg.org/ontology/gallbladder_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"gallbladder cancer","Vomiting"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/oral_manifestations,"rheumatoid arthritis","Oral Manifestations"
http://healthcarekg.org/ontology/leprosy,hasSymptom,http://healthcarekg.org/ontology/blindness,"leprosy","Blindness"
http://healthcarekg.org/ontology/thoracic_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/muscle_weakness,"thoracic aortic aneurysm","Muscle Weakness"
http://healthcarekg.org/ontology/tracheal_cancer,hasSymptom,http://healthcarekg.org/ontology/hemoptysis,"tracheal cancer","Hemoptysis"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,hasSymptom,http://healthcarekg.org/ontology/amaurosis_fugax,"systemic lupus erythematosus","Amaurosis Fugax"
http://healthcarekg.org/ontology/spinal_cancer,hasSymptom,http://healthcarekg.org/ontology/paresis,"spinal cancer","Paresis"
http://healthcarekg.org/ontology/prostate_cancer,treatedBy,http://healthcarekg.org/ontology/estrone,"prostate cancer","Estrone"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/hemianopsia,"multiple sclerosis","Hemianopsia"
http://healthcarekg.org/ontology/systemic_scleroderma,hasSymptom,http://healthcarekg.org/ontology/constipation,"systemic scleroderma","Constipation"
http://healthcarekg.org/ontology/uterine_cancer,hasSymptom,http://healthcarekg.org/ontology/urinary_bladder_neurogenic,"uterine cancer","Urinary Bladder, Neurogenic"
http://healthcarekg.org/ontology/epilepsy_syndrome,hasSymptom,http://healthcarekg.org/ontology/muscle_hypotonia,"epilepsy syndrome","Muscle Hypotonia"
http://healthcarekg.org/ontology/urinary_bladder_cancer,hasSymptom,http://healthcarekg.org/ontology/proteinuria,"urinary bladder cancer","Proteinuria"
http://healthcarekg.org/ontology/pharynx_cancer,hasSymptom,http://healthcarekg.org/ontology/trismus,"pharynx cancer","Trismus"
http://healthcarekg.org/ontology/germ_cell_cancer,treatedBy,http://healthcarekg.org/ontology/methotrexate,"germ cell cancer","Methotrexate"
http://healthcarekg.org/ontology/prostate_cancer,hasSymptom,http://healthcarekg.org/ontology/feminization,"prostate cancer","Feminization"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/disorders_of_excessive_somnolence,"multiple sclerosis","Disorders of Excessive Somnolence"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/blindness,"bone cancer","Blindness"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/vertigo,"multiple sclerosis","Vertigo"
http://healthcarekg.org/ontology/polycystic_ovary_syndrome,hasSymptom,http://healthcarekg.org/ontology/hirsutism,"polycystic ovary syndrome","Hirsutism"
http://healthcarekg.org/ontology/endogenous_depression,hasSymptom,http://healthcarekg.org/ontology/akathisia_drug_induced,"endogenous depression","Akathisia, Drug-Induced"
http://healthcarekg.org/ontology/ankylosing_spondylitis,hasSymptom,http://healthcarekg.org/ontology/muscular_atrophy,"ankylosing spondylitis","Muscular Atrophy"
http://healthcarekg.org/ontology/adrenal_gland_cancer,hasSymptom,http://healthcarekg.org/ontology/flushing,"adrenal gland cancer","Flushing"
http://healthcarekg.org/ontology/uterine_cancer,hasSymptom,http://healthcarekg.org/ontology/constipation,"uterine cancer","Constipation"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/cyanosis,"anemia","Cyanosis"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/hemiplegia,"brain cancer","Hemiplegia"
http://healthcarekg.org/ontology/lung_cancer,treatedBy,http://healthcarekg.org/ontology/gefitinib,"lung cancer","Gefitinib"
http://healthcarekg.org/ontology/psoriasis,treatedBy,http://healthcarekg.org/ontology/tazarotene,"psoriasis","Tazarotene"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,hasSymptom,http://healthcarekg.org/ontology/headache,"systemic lupus erythematosus","Headache"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/down_syndrome,"germ cell cancer","Down Syndrome"
http://healthcarekg.org/ontology/colon_cancer,treatedBy,http://healthcarekg.org/ontology/vincristine,"colon cancer","Vincristine"
http://healthcarekg.org/ontology/hematologic_cancer,treatedBy,http://healthcarekg.org/ontology/busulfan,"hematologic cancer","Busulfan"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/paralysis,"rheumatoid arthritis","Paralysis"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/torticollis,"Parkinson's disease","Torticollis"
http://healthcarekg.org/ontology/primary_biliary_cirrhosis,treatedBy,http://healthcarekg.org/ontology/chenodeoxycholic_acid,"primary biliary cirrhosis","Chenodeoxycholic acid"
http://healthcarekg.org/ontology/ulcerative_colitis,hasSymptom,http://healthcarekg.org/ontology/dyspepsia,"ulcerative colitis","Dyspepsia"
http://healthcarekg.org/ontology/esophageal_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"esophageal cancer","Vomiting"
http://healthcarekg.org/ontology/spinal_cancer,hasSymptom,http://healthcarekg.org/ontology/paresthesia,"spinal cancer","Paresthesia"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/trandolapril,"hypertension","Trandolapril"
http://healthcarekg.org/ontology/thoracic_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/vocal_cord_paralysis,"thoracic aortic aneurysm","Vocal Cord Paralysis"
http://healthcarekg.org/ontology/attention_deficit_hyperactivity_disorder,hasSymptom,http://healthcarekg.org/ontology/stuttering,"attention deficit hyperactivity disorder","Stuttering"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/muscle_hypertonia,"multiple sclerosis","Muscle Hypertonia"
http://healthcarekg.org/ontology/coronary_artery_disease,treatedBy,http://healthcarekg.org/ontology/tirofiban,"coronary artery disease","Tirofiban"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/articulation_disorders,"Parkinson's disease","Articulation Disorders"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/livedo_reticularis,"anemia","Livedo Reticularis"
http://healthcarekg.org/ontology/retroperitoneal_cancer,hasSymptom,http://healthcarekg.org/ontology/edema,"retroperitoneal cancer","Edema"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/agnosia,"malignant glioma","Agnosia"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/hiccup,"brain cancer","Hiccup"
http://healthcarekg.org/ontology/asthma,treatedBy,http://healthcarekg.org/ontology/isoprenaline,"asthma","Isoprenaline"
http://healthcarekg.org/ontology/allergic_rhinitis,hasSymptom,http://healthcarekg.org/ontology/snoring,"allergic rhinitis","Snoring"
http://healthcarekg.org/ontology/systemic_scleroderma,hasSymptom,http://healthcarekg.org/ontology/diarrhea,"systemic scleroderma","Diarrhea"
http://healthcarekg.org/ontology/epilepsy_syndrome,treatedBy,http://healthcarekg.org/ontology/vigabatrin,"epilepsy syndrome","Vigabatrin"
http://healthcarekg.org/ontology/asthma,hasSymptom,http://healthcarekg.org/ontology/cough,"asthma","Cough"
http://healthcarekg.org/ontology/leprosy,hasSymptom,http://healthcarekg.org/ontology/neurologic_manifestations,"leprosy","Neurologic Manifestations"
http://healthcarekg.org/ontology/behcet_s_disease,hasSymptom,http://healthcarekg.org/ontology/blindness,"Behcet's disease","Blindness"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/agraphia,"brain cancer","Agraphia"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_sensorineural,"systemic lupus erythematosus","Hearing Loss, Sensorineural"
http://healthcarekg.org/ontology/kawasaki_disease,hasSymptom,http://healthcarekg.org/ontology/mevalonate_kinase_deficiency,"Kawasaki disease","Mevalonate Kinase Deficiency"
http://healthcarekg.org/ontology/type_1_diabetes_mellitus,treatedBy,http://healthcarekg.org/ontology/ramipril,"type 1 diabetes mellitus","Ramipril"
http://healthcarekg.org/ontology/pancreatitis,hasSymptom,http://healthcarekg.org/ontology/dyspepsia,"pancreatitis","Dyspepsia"
http://healthcarekg.org/ontology/kidney_cancer,hasSymptom,http://healthcarekg.org/ontology/paraplegia,"kidney cancer","Paraplegia"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/fatigue,"multiple sclerosis","Fatigue"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/hyperventilation,"brain cancer","Hyperventilation"
http://healthcarekg.org/ontology/dilated_cardiomyopathy,hasSymptom,http://healthcarekg.org/ontology/chest_pain,"dilated cardiomyopathy","Chest Pain"
http://healthcarekg.org/ontology/uterine_cancer,hasSymptom,http://healthcarekg.org/ontology/diarrhea,"uterine cancer","Diarrhea"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,treatedBy,http://healthcarekg.org/ontology/doxorubicin,"peripheral nervous system neoplasm","Doxorubicin"
http://healthcarekg.org/ontology/cervical_cancer,hasSymptom,http://healthcarekg.org/ontology/psychophysiologic_disorders,"cervical cancer","Psychophysiologic Disorders"
http://healthcarekg.org/ontology/allergic_rhinitis,treatedBy,http://healthcarekg.org/ontology/olopatadine,"allergic rhinitis","Olopatadine"
http://healthcarekg.org/ontology/bipolar_disorder,hasSymptom,http://healthcarekg.org/ontology/hyperkinesis,"bipolar disorder","Hyperkinesis"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/neurologic_manifestations,"bone cancer","Neurologic Manifestations"
http://healthcarekg.org/ontology/meningioma,hasSymptom,http://healthcarekg.org/ontology/vision_low,"meningioma","Vision, Low"
http://healthcarekg.org/ontology/atherosclerosis,hasSymptom,http://healthcarekg.org/ontology/albuminuria,"atherosclerosis","Albuminuria"
http://healthcarekg.org/ontology/paget_s_disease_of_bone,hasSymptom,http://healthcarekg.org/ontology/pelvic_pain,"Paget's disease of bone","Pelvic Pain"
http://healthcarekg.org/ontology/idiopathic_pulmonary_fibrosis,hasSymptom,http://healthcarekg.org/ontology/respiratory_sounds,"idiopathic pulmonary fibrosis","Respiratory Sounds"
http://healthcarekg.org/ontology/cleft_lip,hasSymptom,http://healthcarekg.org/ontology/stuttering,"cleft lip","Stuttering"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/neuralgia,"head and neck cancer","Neuralgia"
http://healthcarekg.org/ontology/lymphatic_system_cancer,treatedBy,http://healthcarekg.org/ontology/methotrexate,"lymphatic system cancer","Methotrexate"
http://healthcarekg.org/ontology/acquired_immunodeficiency_syndrome,hasSymptom,http://healthcarekg.org/ontology/weight_loss,"acquired immunodeficiency syndrome","Weight Loss"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/hypesthesia,"germ cell cancer","Hypesthesia"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/hyphema,"germ cell cancer","Hyphema"
http://healthcarekg.org/ontology/graves_disease,hasSymptom,http://healthcarekg.org/ontology/ophthalmoplegia_chronic_progressive_external,"Graves' disease","Ophthalmoplegia, Chronic Progressive External"
http://healthcarekg.org/ontology/atopic_dermatitis,hasSymptom,http://healthcarekg.org/ontology/tinea_pedis,"atopic dermatitis","Tinea Pedis"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/ataxia,"Parkinson's disease","Ataxia"
http://healthcarekg.org/ontology/allergic_rhinitis,hasSymptom,http://healthcarekg.org/ontology/neurogenic_inflammation,"allergic rhinitis","Neurogenic Inflammation"
http://healthcarekg.org/ontology/dilated_cardiomyopathy,hasSymptom,http://healthcarekg.org/ontology/brain_death,"dilated cardiomyopathy","Brain Death"
http://healthcarekg.org/ontology/glaucoma,hasSymptom,http://healthcarekg.org/ontology/mydriasis,"glaucoma","Mydriasis"
http://healthcarekg.org/ontology/sarcoma,hasSymptom,http://healthcarekg.org/ontology/neurologic_manifestations,"sarcoma","Neurologic Manifestations"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"germ cell cancer","Vomiting"
http://healthcarekg.org/ontology/bile_duct_cancer,hasSymptom,http://healthcarekg.org/ontology/jaundice_obstructive,"bile duct cancer","Jaundice, Obstructive"
http://healthcarekg.org/ontology/spinal_cancer,hasSymptom,http://healthcarekg.org/ontology/muscular_atrophy,"spinal cancer","Muscular Atrophy"
http://healthcarekg.org/ontology/creutzfeldt_jakob_disease,hasSymptom,http://healthcarekg.org/ontology/alien_hand_syndrome,"Creutzfeldt-Jakob disease","Alien Hand Syndrome"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,hasSymptom,http://healthcarekg.org/ontology/metatarsalgia,"peripheral nervous system neoplasm","Metatarsalgia"
http://healthcarekg.org/ontology/hypothyroidism,treatedBy,http://healthcarekg.org/ontology/liotrix,"hypothyroidism","Liotrix"
http://healthcarekg.org/ontology/duodenum_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"duodenum cancer","Vomiting"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/spinocerebellar_ataxias,"Parkinson's disease","Spinocerebellar Ataxias"
http://healthcarekg.org/ontology/rectum_cancer,hasSymptom,http://healthcarekg.org/ontology/fever,"rectum cancer","Fever"
http://healthcarekg.org/ontology/behcet_s_disease,hasSymptom,http://healthcarekg.org/ontology/neurologic_manifestations,"Behcet's disease","Neurologic Manifestations"
http://healthcarekg.org/ontology/intracranial_aneurysm,hasSymptom,http://healthcarekg.org/ontology/blindness,"intracranial aneurysm","Blindness"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_sudden,"germ cell cancer","Hearing Loss, Sudden"
http://healthcarekg.org/ontology/ocular_cancer,hasSymptom,http://healthcarekg.org/ontology/blindness,"ocular cancer","Blindness"
http://healthcarekg.org/ontology/asthma,treatedBy,http://healthcarekg.org/ontology/ipratropium_bromide,"asthma","Ipratropium bromide"
http://healthcarekg.org/ontology/meningioma,hasSymptom,http://healthcarekg.org/ontology/scotoma,"meningioma","Scotoma"
http://healthcarekg.org/ontology/liver_cancer,hasSymptom,http://healthcarekg.org/ontology/feminization,"liver cancer","Feminization"
http://healthcarekg.org/ontology/bone_cancer,treatedBy,http://healthcarekg.org/ontology/carboplatin,"bone cancer","Carboplatin"
http://healthcarekg.org/ontology/pharynx_cancer,hasSymptom,http://healthcarekg.org/ontology/syncope_vasovagal,"pharynx cancer","Syncope, Vasovagal"
http://healthcarekg.org/ontology/ankylosing_spondylitis,hasSymptom,http://healthcarekg.org/ontology/chronic_pain,"ankylosing spondylitis","Chronic Pain"
